AgeRange,Age_0_4,Age_0_9,Age_10_19,Age_15_24,Age_20_29,Age_25_34,Age_30_39,Age_35_44,Age_40_49,Age_45_54,Age_50_59,Age_55_64,Age_5_14,Age_60_69,Age_65_74,Age_70_79,Age_75_84,Age_80plus,Age_85plus,Age_Unkn,Age_Unknown,AverageAge,COUNTYN,C_AgeAvrg,C_AgeMedian,C_AgeRange,C_Age_0_4,C_Age_0_9,C_Age_10_19,C_Age_15_24,C_Age_20_29,C_Age_25_34,C_Age_30_39,C_Age_35_44,C_Age_40_49,C_Age_45_54,C_Age_50_59,C_Age_55_64,C_Age_5_14,C_Age_60_69,C_Age_65_74,C_Age_70_79,C_Age_75_84,C_Age_80plus,C_Age_85plus,C_Age_Unkn,C_AllResTypes,C_CaseDate,C_EDYes_NonRes,C_EDYes_Res,C_ED_NO,C_ED_NoData,C_ED_Yes,C_FLRes,C_FLResDeaths,C_FLResOut,C_Female,C_HispanicNO,C_HispanicUnk,C_HispanicYES,C_HospYes_NonRes,C_HospYes_Res,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,C_Male,C_Men,C_NonResDeaths,C_NotFLRes,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_RaceWhite,C_SexUnkn,C_Women,CasesAll,ContactNo,ContactUnknown,ContactYes,Counts,County,DEPCODE,Deaths,ED_No,ED_Unknown,ED_Yes,EverMon,FL.resident,FLResDeaths,GenderFemale,GenderMale,GenderUnknown,HospitalizedNo,HospitalizedUnknown,HospitalizedYes,LabResultsYes,MonNow,Non.FL.resident,Not.diagnosed.isolated.in.FL,OBJECTID,PUIAgeAvrg,PUIAgeMedian,PUIAgeRange,PUIContNo,PUIContUnkn,PUIContYes,PUIED_NO,PUIED_NoData,PUIED_Yes,PUIFLRes,PUIFLResOut,PUIFemale,PUIHosp_No,PUIHosp_Nodata,PUIHosp_Yes,PUILab_Yes,PUIMale,PUINotFLRes,PUISexUnkn,PUITravelNo,PUITravelUnkn,PUITravelYes,PUIsTotal,State,TInconc,TNegative,TPending,TPositive,T_LabDOH_NonRes,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabPrivate_Res,T_NegNotFLRes,T_NegRes,T_PercentPositive,T_Total_Res,T_negative,T_positive,T_total,TravelNo,TravelUnknown,TravelYes,file,sheet,date_merge,country_code,admin_level,admin1,admin2,fips,samples,m50,m50_index
,84.0,,,381.0,,777.0,,789.0,,892.0,,869.0,88.0,,820.0,,573.0,,278.0,21.0,,,99.0,58.0,,0 to 99,4.0,,,57.0,,98.0,,117.0,,146.0,,153.0,2.0,,182.0,,168.0,,70.0,1.0,966.0,,,,80.0,717.0,201.0,,,,,,,,,,174.0,671.0,153.0,,,0.0,,,,,,,,,,,,,Palm Beach,50.0,,,,,,,49.0,,,,,,,,,,,6.0,52,,0 to 110,141.0,543.0,210.0,,,,5516.0,2.0,3140.0,,,,5489.0,2353.0,54.0,79.0,326.0,5139.0,107.0,5572.0,FL,1.0,4490,83,998,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Palm Beach County,12099,25357,0.042,0
,39.0,,,144.0,,275.0,,366.0,,403.0,,418.0,56.0,,329.0,,163.0,,52.0,3.0,,,101.0,47.0,,1 to 82,1.0,,,8.0,,11.0,,22.0,,19.0,,18.0,1.0,,16.0,,2.0,,0.0,0.0,94.0,,,,37.0,30.0,31.0,,,,,,,,,,68.0,10.0,20.0,,,0.0,,,,,,,,,,,,,Pasco,51.0,,,,,,,2.0,,,,,,,,,,,8.0,50,,0 to 100,89.0,59.0,72.0,,,,2229.0,0.0,1371.0,,,,2230.0,869.0,19.0,8.0,117.0,2068.0,63.0,2248.0,FL,1.0,2131,18,98,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Pasco County,12101,11726,0.038,0
,93.0,,,389.0,,918.0,,852.0,,999.0,,1113.0,93.0,,951.0,,511.0,,243.0,14.0,,,103.0,50.0,,6 to 95,0.0,,,26.0,,61.0,,40.0,,64.0,,79.0,3.0,,52.0,,19.0,,3.0,0.0,318.0,,,,179.0,74.0,94.0,,,,,,,,,,236.0,52.0,59.0,,,0.0,,,,,,,,,,,,,Pinellas,52.0,,,,,,,8.0,,,,,,,,,,,34.0,51,,0 to 104,424.0,73.0,139.0,,,,6073.0,0.0,3628.0,,,,6122.0,2526.0,103.0,22.0,419.0,5504.0,253.0,6176.0,FL,12.0,5763,54,347,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Pinellas County,12103,18191,0.034,0
,51.0,,,175.0,,320.0,,349.0,,362.0,,357.0,42.0,,344.0,,228.0,,73.0,0.0,,,105.0,52.0,,3 to 88,1.0,,,6.0,,19.0,,24.0,,23.0,,27.0,4.0,,26.0,,14.0,,3.0,0.0,146.0,,,,48.0,30.0,69.0,,,,,,,,,,70.0,24.0,53.0,,,0.0,,,,,,,,,,,,,Polk,53.0,,,,,,,4.0,,,,,,,,,,,43.0,50,,0 to 98,142.0,46.0,74.0,,,,2291.0,0.0,1330.0,,,,2285.0,921.0,10.0,50.0,154.0,2069.0,78.0,2301.0,FL,2.0,2136,16,147,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Polk County,12105,14489,0.043,0
,14.0,,,42.0,,72.0,,67.0,,75.0,,95.0,14.0,,60.0,,51.0,,17.0,1.0,,,107.0,51.0,,14 to 82,0.0,,,2.0,,0.0,,2.0,,6.0,,2.0,1.0,,5.0,,1.0,,0.0,0.0,19.0,,,,12.0,2.0,5.0,,,,,,,,,,14.0,1.0,4.0,,,0.0,,,,,,,,,,,,,Putnam,54.0,,,,,,,1.0,,,,,,,,,,,2.0,49,,0 to 97,55.0,20.0,89.0,,,,507.0,0.0,294.0,,,,503.0,191.0,1.0,23.0,98.0,398.0,12.0,508.0,FL,1.0,483,5,19,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Putnam County,12107,1593,0.146,1
,44.0,,,79.0,,118.0,,117.0,,109.0,,72.0,33.0,,72.0,,33.0,,6.0,0.0,,,113.0,45.0,,0 to 84,2.0,,,10.0,,8.0,,7.0,,6.0,,9.0,0.0,,7.0,,4.0,,0.0,0.0,53.0,,,,23.0,18.0,12.0,,,,,,,,,,42.0,3.0,8.0,,,0.0,,,,,,,,,,,,,Santa Rosa,57.0,,,,,,,2.0,,,,,,,,,,,50.0,41,,0 to 98,44.0,4.0,24.0,,,,683.0,0.0,406.0,,,,683.0,275.0,0.0,2.0,39.0,615.0,29.0,683.0,FL,1.0,629,0,53,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Santa Rosa County,12113,3747,0.23199999999999998,1
,21.0,,,56.0,,115.0,,127.0,,161.0,,195.0,17.0,,219.0,,216.0,,145.0,0.0,,,115.0,63.0,,0 to 99,2.0,,,5.0,,6.0,,12.0,,16.0,,18.0,0.0,,33.0,,29.0,,15.0,0.0,123.0,,,,46.0,29.0,61.0,,,,,,,,,,69.0,17.0,50.0,,,0.0,,,,,,,,,,,,,Sarasota,58.0,,,,,,,7.0,,,,,,,,,,,57.0,59,,0 to 115,304.0,82.0,96.0,,,,1237.0,0.0,701.0,,,,1262.0,553.0,35.0,18.0,396.0,825.0,51.0,1272.0,FL,1.0,1125,10,136,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Sarasota County,12115,9241,0.039,0
,40.0,,,185.0,,357.0,,384.0,,327.0,,279.0,42.0,,236.0,,74.0,,65.0,1.0,,,117.0,49.0,,19 to 100,0.0,,,16.0,,30.0,,24.0,,42.0,,28.0,0.0,,36.0,,4.0,,4.0,0.0,180.0,,,,65.0,37.0,82.0,,,,,,,,,,111.0,34.0,39.0,,,0.0,,,,,,,,,,,,,Seminole,59.0,,,,,,,1.0,,,,,,,,,,,30.0,46,,0 to 104,112.0,67.0,90.0,,,,1983.0,0.0,1203.0,,,,1976.0,770.0,7.0,17.0,125.0,1797.0,68.0,1990.0,FL,1.0,1791,14,184,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Seminole County,12117,11318,0.031,0
,10.0,,,12.0,,23.0,,28.0,,62.0,,133.0,10.0,,400.0,,219.0,,19.0,0.0,,,119.0,68.0,,18 to 92,0.0,,,1.0,,0.0,,4.0,,5.0,,9.0,0.0,,31.0,,21.0,,4.0,0.0,75.0,,,,38.0,8.0,29.0,,,,,,,,,,46.0,4.0,25.0,,,0.0,,,,,,,,,,,,,Sumter,60.0,,,,,,,3.0,,,,,,,,,,,29.0,66,,0 to 96,86.0,27.0,51.0,,,,916.0,0.0,512.0,,,,905.0,381.0,0.0,23.0,64.0,815.0,37.0,916.0,FL,5.0,825,11,75,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Sumter County,12119,2261,0.027999999999999997,0
,2.0,,,14.0,,21.0,,19.0,,27.0,,26.0,2.0,,26.0,,18.0,,4.0,0.0,,,121.0,45.0,,21 to 80,0.0,,,3.0,,3.0,,4.0,,3.0,,2.0,0.0,,0.0,,3.0,,0.0,0.0,18.0,,,,12.0,3.0,3.0,,,,,,,,,,14.0,0.0,4.0,,,0.0,,,,,,,,,,,,,Suwannee,61.0,,,,,,,0.0,,,,,,,,,,,35.0,51,,1 to 92,37.0,19.0,25.0,,,,159.0,0.0,114.0,,,,156.0,41.0,0.0,4.0,54.0,101.0,4.0,159.0,FL,0.0,138,3,18,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Suwannee County,12121,818,0.446,3
,0.0,,,2.0,,5.0,,10.0,,8.0,,15.0,0.0,,6.0,,3.0,,0.0,0.0,,,123.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Taylor,62.0,,,,,,,0.0,,,,,,,,,,,3.0,51,,19 to 81,6.0,0.0,0.0,,,,49.0,0.0,28.0,,,,49.0,21.0,0.0,0.0,5.0,43.0,1.0,49.0,FL,0.0,49,0,0,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Taylor County,12123,418,1.6219999999999999,30
,4.0,,,4.0,,7.0,,16.0,,11.0,,9.0,1.0,,9.0,,4.0,,2.0,0.0,,,125.0,60.0,,60 to 60,0.0,,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Union,63.0,,,,,,,0.0,,,,,,,,,,,39.0,47,,1 to 86,8.0,5.0,0.0,,,,67.0,0.0,34.0,,,,66.0,30.0,0.0,3.0,6.0,58.0,3.0,67.0,FL,0.0,65,1,1,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Union County,12125,224,1.964,8
,28.0,,,83.0,,206.0,,202.0,,217.0,,258.0,31.0,,240.0,,123.0,,44.0,1.0,,,127.0,53.0,,17 to 89,0.0,,,9.0,,23.0,,20.0,,21.0,,20.0,0.0,,35.0,,13.0,,2.0,0.0,140.0,,,,60.0,43.0,40.0,,,,,,,,,,68.0,42.0,33.0,,,0.0,,,,,,,,,,,,,Volusia,64.0,,,,,,,2.0,,,,,,,,,,,25.0,51,,0 to 101,51.0,34.0,78.0,,,,1426.0,0.0,848.0,,,,1429.0,574.0,7.0,11.0,73.0,1283.0,77.0,1433.0,FL,2.0,1284,4,143,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Volusia County,12127,11492,0.036000000000000004,0
,1.0,,,8.0,,16.0,,15.0,,20.0,,15.0,3.0,,9.0,,5.0,,3.0,1.0,,,129.0,46.0,,27 to 65,0.0,,,0.0,,1.0,,1.0,,3.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,5.0,,,,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,4.0,,,0.0,,,,,,,,,,,,,Wakulla,65.0,,,,,,,0.0,,,,,,,,,,,41.0,47,,4 to 93,4.0,0.0,7.0,,,,95.0,0.0,58.0,,,,96.0,38.0,1.0,0.0,10.0,85.0,1.0,96.0,FL,0.0,90,0,6,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Wakulla County,12129,630,1.1440000000000001,5
,9.0,,,16.0,,19.0,,30.0,,41.0,,33.0,4.0,,26.0,,10.0,,3.0,0.0,,,131.0,53.0,,20 to 90,0.0,,,3.0,,2.0,,2.0,,6.0,,3.0,0.0,,2.0,,4.0,,1.0,0.0,16.0,,,,15.0,1.0,7.0,,,,,,,,,,17.0,1.0,5.0,,,0.0,,,,,,,,,,,,,Walton,66.0,,,,,,,0.0,,,,,,,,,,,51.0,47,,0 to 97,17.0,40.0,12.0,,,,180.0,0.0,106.0,,,,191.0,81.0,11.0,4.0,41.0,122.0,28.0,191.0,FL,0.0,168,0,23,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Walton County,12131,1463,1.0959999999999999,8
,0.0,,,3.0,,10.0,,17.0,,10.0,,14.0,1.0,,9.0,,5.0,,1.0,0.0,,,133.0,53.0,,53 to 53,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Washington,67.0,,,,,,,0.0,,,,,,,,,,,53.0,50,,5 to 86,20.0,2.0,2.0,,,,70.0,0.0,43.0,,,,68.0,21.0,0.0,6.0,18.0,46.0,6.0,70.0,FL,0.0,67,2,1,,,,,,,,,,,,,,,HistoricalData_April2020,04_05_2020,2020-04-05,US,2,Florida,Washington County,12133,329,2.121,12
,72.0,,,328.0,,463.0,,306.0,,248.0,,251.0,33.0,,208.0,,87.0,,40.0,31.0,,,1.0,42.0,,2 to 91,1.0,,,23.0,,27.0,,13.0,,16.0,,18.0,0.0,,12.0,,3.0,,1.0,1.0,109.0,,,,39.0,54.0,22.0,,,,,,,,,,51.0,50.0,14.0,,,0.0,,,,,,,,,,,,,Alachua,1.0,,,,,,,0.0,,,,,,,,,,,66.0,42,,0 to 118,81.0,67.0,20.0,,,,2031.0,0.0,1237.0,,,,2054.0,793.0,36.0,37.0,166.0,1867.0,34.0,2067.0,FL,3.0,1936,13,115,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Alachua County,12001,4747,0.789,10
,4.0,,,9.0,,19.0,,12.0,,27.0,,13.0,5.0,,10.0,,14.0,,9.0,0.0,,,3.0,70.0,,24 to 97,0.0,,,1.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,4.0,,2.0,0.0,11.0,,,,9.0,1.0,1.0,,,,,,,,,,9.0,0.0,2.0,,,0.0,,,,,,,,,,,,,Baker,2.0,,,,,,,0.0,,,,,,,,,,,17.0,49,,0 to 99,14.0,17.0,15.0,,,,121.0,0.0,80.0,,,,121.0,31.0,1.0,11.0,44.0,75.0,3.0,122.0,FL,0.0,110,1,11,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Baker County,12003,580,4.072,29
,4.0,,,19.0,,46.0,,40.0,,60.0,,47.0,4.0,,21.0,,19.0,,6.0,0.0,,,5.0,49.0,,21 to 93,0.0,,,1.0,,4.0,,5.0,,5.0,,4.0,0.0,,3.0,,0.0,,1.0,0.0,22.0,,,,11.0,4.0,8.0,,,,,,,,,,17.0,2.0,4.0,,,0.0,,,,,,,,,,,,,Bay,3.0,,,,,,,1.0,,,,,,,,,,,15.0,48,,0 to 99,20.0,24.0,12.0,,,,264.0,0.0,144.0,,,,264.0,115.0,2.0,7.0,29.0,211.0,26.0,266.0,FL,0.0,241,2,23,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Bay County,12005,4103,1.119,14
,0.0,,,10.0,,12.0,,13.0,,13.0,,20.0,0.0,,15.0,,22.0,,16.0,1.0,,,7.0,76.0,,36 to 100,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,0.0,,1.0,,1.0,,3.0,0.0,6.0,,,,2.0,3.0,1.0,,,,,,,,,,4.0,0.0,2.0,,,0.0,,,,,,,,,,,,,Bradford,4.0,,,,,,,0.0,,,,,,,,,,,40.0,60,,19 to 118,10.0,18.0,13.0,,,,122.0,0.0,70.0,,,,119.0,46.0,0.0,6.0,29.0,93.0,0.0,122.0,FL,0.0,113,3,6,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Bradford County,12007,389,3.326,29
,12.0,,,56.0,,143.0,,135.0,,135.0,,222.0,19.0,,154.0,,96.0,,49.0,1.0,,,9.0,51.0,,1 to 94,1.0,,,5.0,,8.0,,7.0,,10.0,,19.0,1.0,,5.0,,7.0,,2.0,0.0,59.0,,,,29.0,6.0,30.0,,,,,,,,,,40.0,4.0,21.0,,,0.0,,,,,,,,,,,,,Brevard,5.0,,,,,,,0.0,,,,,,,,,,,42.0,52,,0 to 99,58.0,42.0,23.0,,,,1016.0,0.0,594.0,,,,1020.0,404.0,6.0,24.0,86.0,903.0,33.0,1022.0,FL,0.0,955,2,65,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Brevard County,12009,11836,0.344,4
,139.0,,,1092.0,,2698.0,,2929.0,,2983.0,,2680.0,184.0,,1840.0,,835.0,,403.0,19.0,,,11.0,49.0,,0 to 97,2.0,,,150.0,,287.0,,309.0,,330.0,,338.0,8.0,,221.0,,100.0,,46.0,1.0,1752.0,,,,522.0,785.0,485.0,,,,,,,,,,866.0,727.0,199.0,,,0.0,,,,,,,,,,,,,Broward,6.0,,,,,,,31.0,,,,,,,,,,,62.0,48,,0 to 106,584.0,796.0,803.0,,,,15664.0,0.0,7855.0,,,,15735.0,6455.0,138.0,1492.0,1045.0,14240.0,517.0,15802.0,FL,13.0,13930,67,1792,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Broward County,12011,34281,0.135,1
,0.0,,,3.0,,4.0,,5.0,,1.0,,4.0,1.0,,5.0,,5.0,,2.0,0.0,,,13.0,69.0,,26 to 88,0.0,,,0.0,,1.0,,0.0,,0.0,,0.0,0.0,,1.0,,0.0,,2.0,0.0,4.0,,,,0.0,2.0,2.0,,,,,,,,,,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,Calhoun,7.0,,,,,,,0.0,,,,,,,,,,,5.0,53,,14 to 88,2.0,2.0,0.0,,,,30.0,0.0,15.0,,,,30.0,13.0,0.0,2.0,1.0,26.0,3.0,30.0,FL,0.0,26,0,4,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Calhoun County,12013,168,0.639,4
,10.0,,,25.0,,38.0,,50.0,,72.0,,80.0,9.0,,112.0,,60.0,,38.0,2.0,,,15.0,62.0,,0 to 94,1.0,,,2.0,,3.0,,1.0,,9.0,,5.0,0.0,,14.0,,7.0,,5.0,0.0,46.0,,,,12.0,29.0,6.0,,,,,,,,,,15.0,25.0,7.0,,,0.0,,,,,,,,,,,,,Charlotte,8.0,,,,,,,1.0,,,,,,,,,,,56.0,56,,0 to 98,14.0,1.0,19.0,,,,491.0,0.0,283.0,,,,492.0,202.0,5.0,11.0,25.0,465.0,6.0,496.0,FL,0.0,445,4,47,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Charlotte County,12015,3616,0.07400000000000001,1
,6.0,,,25.0,,47.0,,46.0,,54.0,,86.0,5.0,,85.0,,56.0,,22.0,3.0,,,17.0,55.0,,17 to 88,0.0,,,4.0,,4.0,,3.0,,3.0,,8.0,0.0,,6.0,,3.0,,2.0,0.0,33.0,,,,8.0,18.0,7.0,,,,,,,,,,20.0,6.0,7.0,,,0.0,,,,,,,,,,,,,Citrus,9.0,,,,,,,2.0,,,,,,,,,,,32.0,55,,0 to 97,29.0,49.0,38.0,,,,433.0,0.0,233.0,,,,430.0,136.0,2.0,66.0,87.0,334.0,14.0,435.0,FL,1.0,396,5,33,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Citrus County,12017,3104,0.36200000000000004,4
,9.0,,,58.0,,126.0,,170.0,,208.0,,161.0,19.0,,120.0,,60.0,,26.0,4.0,,,19.0,53.0,,18 to 95,0.0,,,5.0,,8.0,,10.0,,18.0,,12.0,0.0,,11.0,,3.0,,5.0,0.0,72.0,,,,34.0,7.0,31.0,,,,,,,,,,47.0,4.0,21.0,,,0.0,,,,,,,,,,,,,Clay,10.0,,,,,,,6.0,,,,,,,,,,,22.0,49,,0 to 118,54.0,26.0,58.0,,,,959.0,0.0,537.0,,,,957.0,380.0,2.0,44.0,105.0,831.0,25.0,961.0,FL,0.0,885,4,72,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Clay County,12019,9141,1.57,14
,12.0,,,131.0,,260.0,,244.0,,261.0,,334.0,26.0,,343.0,,270.0,,100.0,1.0,,,21.0,55.0,,6 to 94,0.0,,,17.0,,32.0,,15.0,,23.0,,45.0,1.0,,34.0,,37.0,,8.0,0.0,176.0,,,,76.0,84.0,52.0,,,,,,,,,,128.0,57.0,27.0,,,0.0,,,,,,,,,,,,,Collier,11.0,,,,,,,2.0,,,,,,,,,,,47.0,54,,0 to 103,141.0,159.0,88.0,,,,1892.0,0.0,1147.0,,,,1956.0,823.0,90.0,12.0,254.0,1624.0,104.0,1982.0,FL,0.0,1744,26,212,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Collier County,12021,5496,0.402,5
,12.0,,,20.0,,25.0,,37.0,,29.0,,42.0,16.0,,38.0,,14.0,,5.0,3.0,,,23.0,48.0,,25 to 70,0.0,,,0.0,,2.0,,1.0,,2.0,,3.0,0.0,,1.0,,0.0,,0.0,0.0,9.0,,,,2.0,7.0,0.0,,,,,,,,,,9.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Columbia,12.0,,,,,,,0.0,,,,,,,,,,,16.0,46,,1 to 98,81.0,43.0,26.0,,,,238.0,0.0,132.0,,,,221.0,103.0,3.0,6.0,67.0,164.0,10.0,241.0,FL,1.0,211,20,9,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Columbia County,12023,992,2.7489999999999997,34
,2.0,,,4.0,,5.0,,16.0,,4.0,,8.0,2.0,,12.0,,5.0,,1.0,0.0,,,29.0,66.0,,66 to 66,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,Dixie,15.0,,,,,,,0.0,,,,,,,,,,,26.0,49,,0 to 118,6.0,1.0,0.0,,,,59.0,0.0,32.0,,,,59.0,27.0,0.0,0.0,7.0,52.0,0.0,59.0,FL,0.0,58,0,1,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Dixie County,12029,151,2.719,25
,92.0,,,482.0,,1196.0,,1117.0,,1094.0,,981.0,112.0,,692.0,,393.0,,324.0,14.0,,,31.0,52.0,,4 to 97,1.0,,,27.0,,53.0,,60.0,,63.0,,64.0,2.0,,42.0,,32.0,,21.0,1.0,355.0,,,,29.0,300.0,37.0,,,,,,,,,,61.0,266.0,39.0,,,0.0,,,,,,,,,,,,,Duval,16.0,,,,,,,9.0,,,,,,,,,,,36.0,48,,0 to 103,221.0,96.0,160.0,,,,6463.0,0.0,3725.0,,,,6333.0,2403.0,34.0,369.0,159.0,6298.0,40.0,6497.0,FL,2.0,5965,164,366,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Duval County,12031,11863,0.634,7
,56.0,,,156.0,,279.0,,221.0,,241.0,,216.0,50.0,,147.0,,83.0,,20.0,0.0,,,33.0,43.0,,2 to 94,1.0,,,20.0,,22.0,,20.0,,17.0,,16.0,1.0,,12.0,,7.0,,1.0,0.0,110.0,,,,61.0,39.0,17.0,,,,,,,,,,81.0,27.0,9.0,,,0.0,,,,,,,,,,,,,Escambia,17.0,,,,,,,1.0,,,,,,,,,,,63.0,44,,0 to 100,61.0,50.0,20.0,,,,1302.0,0.0,891.0,,,,1467.0,570.0,167.0,8.0,70.0,1358.0,41.0,1469.0,FL,0.0,1350,2,117,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Escambia County,12033,6555,1.3940000000000001,18
,3.0,,,16.0,,35.0,,47.0,,40.0,,65.0,2.0,,71.0,,27.0,,9.0,0.0,,,35.0,59.0,,17 to 77,0.0,,,1.0,,1.0,,2.0,,4.0,,11.0,0.0,,8.0,,2.0,,0.0,0.0,27.0,,,,19.0,2.0,8.0,,,,,,,,,,23.0,1.0,5.0,,,0.0,,,,,,,,,,,,,Flagler,18.0,,,,,,,1.0,,,,,,,,,,,59.0,54,,0 to 93,5.0,54.0,17.0,,,,312.0,0.0,182.0,,,,313.0,123.0,3.0,10.0,23.0,271.0,21.0,315.0,FL,1.0,283,2,29,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Flagler County,12035,2184,0.49,6
,0.0,,,3.0,,2.0,,1.0,,4.0,,5.0,1.0,,4.0,,4.0,,0.0,0.0,,,37.0,25.0,,25 to 25,0.0,,,0.0,,1.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Franklin,19.0,,,,,,,0.0,,,,,,,,,,,65.0,53,,7 to 84,7.0,1.0,0.0,,,,23.0,0.0,10.0,,,,24.0,13.0,1.0,1.0,4.0,18.0,2.0,24.0,FL,0.0,23,0,1,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Franklin County,12037,231,0.142,3
,4.0,,,2.0,,11.0,,6.0,,20.0,,9.0,0.0,,9.0,,5.0,,1.0,0.0,,,39.0,50.0,,32 to 81,0.0,,,0.0,,2.0,,0.0,,1.0,,0.0,0.0,,0.0,,1.0,,0.0,0.0,4.0,,,,2.0,2.0,0.0,,,,,,,,,,2.0,2.0,0.0,,,0.0,,,,,,,,,,,,,Gadsden,20.0,,,,,,,0.0,,,,,,,,,,,9.0,49,,0 to 90,1.0,4.0,4.0,,,,66.0,1.0,42.0,,,,67.0,24.0,0.0,1.0,5.0,58.0,4.0,67.0,FL,0.0,63,0,4,,,,,,,,,,,,,,,HistoricalData_April2020,04_04_2020,2020-04-04,US,2,Florida,Gadsden County,12039,1006,2.457,15
